Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Epstein-Barr virus infection	47/202	4.77763817884512e-14	1.36162688097086e-11	4.28291973680968	131.366763407243	ENTPD1;RUNX3;PSMC4;VIM;AKT3;MYC;B2M;HLA-DRB5;GADD45G;HLA-C;HLA-A;HLA-B;HLA-E;PIK3R1;HLA-DRB1;RBPJ;JUN;HLA-DQB1;HLA-DQA2;HLA-DQA1;STAT1;STAT3;HLA-DPB1;CDKN1B;CDKN1A;HLA-DPA1;RAC1;CD58;IKBKE;JAK1;TAP1;RELA;RELB;BCL2L11;MAP2K3;TRAF3;ISG15;NFKB1;NFKB2;TAB2;APAF1;EIF2AK2;CDK6;HLA-DRA;IRF7;PIK3CD;BAK1	1	KEGG_2021_Human
Pathways in cancer	83/531	6.29131244620159e-13	6.22316087160545e-11	2.6481806194591	74.3991422644692	EML4;RALA;GNG2;GNG5;AKT3;MYC;HIF1A;JUN;RARA;IFNGR1;STAT1;GSTO1;STAT3;STAT4;PPARG;CDKN1B;CDKN1A;APPL1;JAK1;JAK2;TPM3;ROCK1;FOXO1;BCL2L11;IL12RB2;MAP2K1;TRAF1;TRAF3;NFKB1;NFKB2;TRAF4;BIRC2;BIRC3;NOTCH2;FASLG;PIM2;PIM1;ABL1;APAF1;TXNRD1;CDK6;NFE2L2;SOS1;CDC42;IL2RA;IL2RB;ITGB1;PIK3CD;BAK1;RUNX1;CALM2;CALM1;KEAP1;IL2RG;GADD45G;PIK3R1;GRB2;LPAR2;RASSF5;NCOA4;CTNNB1;PTGER4;GNAI2;CXCR4;RAC1;RAC2;TGFB1;RALBP1;IL4R;RELA;RXRA;GNB1;GNAS;IL7R;RASGRP3;RASGRP2;RASGRP1;IL7;CASP7;IL15RA;DAPK2;KRAS;GNA13	2	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	44/193	6.55069565432153e-13	6.22316087160545e-11	4.16281306269439	116.783703185065	CALM2;CALM1;GNG2;GNG5;AKT3;MYC;GABARAPL1;HLA-C;HLA-A;HLA-B;HLA-E;PIK3R1;HIF1A;JUN;PPP3CA;CCR5;CCR4;IFNGR1;STAT1;STAT3;CDKN1A;CTNNB1;RAC1;IKBKE;JAK1;JAK2;TICAM1;MAPKAPK2;RELA;CSF2;ZFP36;MAP2K1;TRAF3;NFKB1;GNB1;UBC;EIF2AK2;TNFRSF1A;CDK6;IRF7;CLEC2B;KRAS;PIK3CD;BAK1	3	KEGG_2021_Human
Inflammatory bowel disease	24/65	1.94781462690317e-12	1.23486450324012e-10	8.1753460777851	220.442591145749	TGFB1;IL4R;JUN;FOXP3;HLA-DQB1;HLA-DRA;IL18R1;RELA;IL21R;IL2RG;IL12RB2;HLA-DQA2;HLA-DQA1;HLA-DRB5;IFNGR1;STAT1;STAT3;STAT4;NFKB1;HLA-DPB1;HLA-DRB1;RORA;IL18RAP;HLA-DPA1	4	KEGG_2021_Human
Th17 cell differentiation	31/107	2.16642895305284e-12	1.23486450324012e-10	5.71606752730884	153.521804101467	TGFB1;IL4R;RUNX1;FOXP3;RELA;IL21R;IL2RG;RXRA;HLA-DRB5;NFKB1;HLA-DRB1;HIF1A;RORA;JUN;IRF4;HLA-DQB1;HLA-DRA;RARA;PPP3CA;HLA-DQA2;HLA-DQA1;IFNGR1;STAT1;STAT3;LCK;IL2RA;IL2RB;HLA-DPB1;HLA-DPA1;JAK1;JAK2	5	KEGG_2021_Human
Hepatitis C	38/157	3.49549670092658e-12	1.51721577952698e-10	4.48827482434552	118.398650541213	MX1;MX2;RSAD2;TICAM1;RELA;RXRA;AKT3;MYC;MAP2K1;TRAF3;NFKB1;EIF2S1;PIK3R1;PSME3;GRB2;FASLG;APAF1;EIF2AK2;TNFRSF1A;CDK6;IRF7;SOS1;YWHAG;YWHAE;YWHAB;SOCS3;YWHAH;STAT1;STAT3;YWHAZ;KRAS;EIF3E;CDKN1A;CTNNB1;PIK3CD;BAK1;IKBKE;JAK1	6	KEGG_2021_Human
Influenza A	40/172	3.72649489708382e-12	1.51721577952698e-10	4.26268766694299	112.174983349547	MX1;MX2;RSAD2;TICAM1;NUP98;RELA;ACTB;AKT3;KPNA2;HLA-DRB5;MAP2K1;TRAF3;NFKB1;EIF2S1;PIK3R1;HLA-DRB1;CALCOCO2;ACTG1;FASLG;APAF1;EIF2AK2;TNFRSF1A;CDK6;HLA-DQB1;HLA-DRA;IRF7;SOCS3;HLA-DQA2;HLA-DQA1;IFNGR1;STAT1;HNRNPUL1;HLA-DPB1;VDAC1;PIK3CD;HLA-DPA1;BAK1;IKBKE;JAK1;JAK2	7	KEGG_2021_Human
Th1 and Th2 cell differentiation	27/92	4.07516017441405e-11	1.45177581213501e-09	5.80694565028651	138.922615073386	IL4R;JUN;RUNX3;HLA-DQB1;HLA-DRA;RELA;MAML2;IL2RG;PPP3CA;IL12RB2;HLA-DQA2;HLA-DQA1;HLA-DRB5;IFNGR1;STAT1;STAT4;NFKB1;LCK;IL2RA;IL2RB;HLA-DPB1;HLA-DRB1;NOTCH2;RBPJ;HLA-DPA1;JAK1;JAK2	8	KEGG_2021_Human
Viral myocarditis	21/60	1.51703226749177e-10	4.37559822247303e-09	7.5041774704696	169.66266102058	HLA-DQB1;HLA-DRA;ACTB;HLA-DQA2;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DPB1;CD40LG;EIF4G2;HLA-DRB1;ACTG1;HLA-DPA1;RAC1;ABL1;FYN;RAC2;CD55	9	KEGG_2021_Human
Antigen processing and presentation	24/78	1.6452298887604e-10	4.37559822247303e-09	6.20286953620287	139.738063821785	CD74;HSPA2;TAP1;HLA-DQB1;HLA-DRA;KLRD1;KIR2DL4;CTSS;CTSL;B2M;HLA-DQA2;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;CD8A;CANX;HLA-DPB1;PSME3;HLA-DRB1;HLA-DPA1;KLRC1	10	KEGG_2021_Human
