Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Oxidative phosphorylation	33/133	1.18918721177495e-21	3.00864364579062e-19	11.5470108695652	556.346725786664	UQCRQ;NDUFB10;UQCR10;UQCR11;COX17;UQCRB;ATP5MC3;COX7A2;ATP5MC2;NDUFC1;ATP5F1E;NDUFS8;NDUFS7;NDUFS6;NDUFS2;ATP5ME;COX7C;NDUFB7;NDUFB4;NDUFB3;NDUFB2;ATP5MG;ATP5MF;ATP5PF;ATP6V0E1;NDUFA8;NDUFA3;NDUFA1;COX6B1;NDUFAB1;NDUFA12;COX5B;ATP5F1A	1	KEGG_2021_Human
Diabetic cardiomyopathy	35/203	1.94029956185675e-17	2.45447894574879e-15	7.2905303030303	280.547656310941	UQCR10;UQCR11;PDK2;ATP5F1E;COX7C;ATP5PF;PARP1;COX6B1;NDUFAB1;RYR2;NDUFA12;COX5B;ATP5F1A;PPP1CA;UQCRQ;NDUFB10;CYBA;UQCRB;ATP5MC3;COX7A2;ATP5MC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFB7;NDUFB4;NDUFB3;NDUFB2;NDUFA8;NDUFA3;NDUFA1;VDAC3;PIK3CD	2	KEGG_2021_Human
Non-alcoholic fatty liver disease	27/155	7.35280513563821e-14	4.65725954735278e-12	7.29095262096774	220.486495916691	UQCRQ;NDUFB10;UQCR10;UQCR11;UQCRB;FASLG;COX7A2;NDUFC1;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS2;COX7C;NDUFB7;NDUFB4;NDUFB3;NDUFB2;CASP8;NDUFA8;NDUFA3;NDUFA1;COX6B1;NDUFAB1;NDUFA12;PIK3CD;COX5B	3	KEGG_2021_Human
Parkinson disease	34/249	7.36325620134826e-14	4.65725954735278e-12	5.51048832988646	166.635453600343	UQCR10;UQCR11;UBE2L6;ATP5F1E;COX7C;ATP5PF;COX6B1;PSMA5;NDUFAB1;NDUFA12;COX5B;ATP5F1A;PINK1;UQCRQ;NDUFB10;PARK7;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFB7;NDUFB4;NDUFB3;NDUFB2;NDUFA8;NDUFA3;NDUFA1;VDAC3	4	KEGG_2021_Human
Prion disease	35/273	2.11159117350498e-13	1.06846513379352e-11	5.12754010695187	149.653228708387	UQCR10;UQCR11;ATP5F1E;COX7C;ATP5PF;COX6B1;PSMA5;NDUFAB1;RYR2;NDUFA12;COX5B;ATP5F1A;UQCRQ;NDUFB10;CYBA;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFB7;NDUFB4;NDUFB3;NDUFB2;NDUFA8;NDUFA3;NDUFA1;VDAC3;PIK3CD;CCL5	5	KEGG_2021_Human
Huntington disease	37/306	2.67408247707873e-13	1.10241603690275e-11	4.80559248907823	139.12190201403	UQCR10;UQCR11;ATP5F1E;COX7C;BBC3;ATP5PF;COX6B1;PSMA5;NDUFAB1;NDUFA12;COX5B;ATP5F1A;UQCRQ;NDUFB10;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFB7;NDUFB4;NDUFB3;NDUFB2;CASP8;NDUFA8;NDUFA3;NDUFA1;VDAC3;DCTN3;DCTN2;POLR2G;POLR2I	6	KEGG_2021_Human
Thermogenesis	32/232	3.05016294795226e-13	1.10241603690275e-11	5.55949367088608	160.215774638993	UQCR10;UQCR11;ATP5F1E;ATP5ME;COX7C;ATP5MG;ATP5MF;ATP5PF;COX6B1;NDUFAB1;NDUFA12;COX5B;ATP5F1A;UQCRQ;NDUFB10;COX17;UQCRB;ATP5MC3;COX7A2;ATP5MC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFB7;NDUFB4;NDUFB3;NDUFB2;NDUFA8;NDUFA3;NDUFA1	7	KEGG_2021_Human
Amyotrophic lateral sclerosis	40/364	6.57335603271213e-13	2.07882384534521e-11	4.32461207384755	121.307884277378	OPTN;UQCR10;UQCR11;GABARAPL2;GABARAP;ATP5F1E;COX7C;ATP5PF;COX6B1;PSMA5;HNRNPA2B1;NDUFAB1;NDUFA12;COX5B;ATP5F1A;PINK1;UQCRQ;NDUFB10;TANK;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;NDUFC1;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFB7;NDUFB4;NDUFB3;NDUFB2;NDUFA8;NDUFA3;NDUFA1;DCTN3;DCTN2;HNRNPA3	8	KEGG_2021_Human
Pathways of neurodegeneration	44/475	1.59382445645785e-11	4.48041763870928e-10	3.58233227974319	89.0650183209098	OPTN;GABARAPL2;GABARAP;COX6B1;PSMA5;NDUFA12;PINK1;UQCRQ;PARK7;TANK;UQCRB;FASLG;NDUFC1;TNFRSF1A;NDUFB7;NDUFB4;NDUFB3;NDUFB2;NDUFA8;NDUFA3;NDUFA1;UQCR10;UQCR11;UBE2L6;ATP5F1E;COX7C;ATP5PF;NDUFAB1;RYR2;COX5B;ATP5F1A;NDUFB10;SEM1;ATP5MC3;COX7A2;ATP5MC2;NDUFS8;NDUFS7;NDUFS6;NDUFS2;CASP8;VDAC3;DCTN3;DCTN2	9	KEGG_2021_Human
Alzheimer disease	35/369	1.07605606282821e-09	2.72242183895537e-08	3.63546543277082	75.0722276690287	UQCR10;UQCR11;ATP5F1E;COX7C;ATP5PF;COX6B1;PSMA5;NDUFAB1;NDUFA12;COX5B;ATP5F1A;UQCRQ;NDUFB10;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;NDUFC1;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFB7;NDUFB4;NDUFB3;NDUFB2;APH1A;CASP8;NDUFA8;NDUFA3;NDUFA1;VDAC3;PIK3CD	10	KEGG_2021_Human
Allograft rejection	11/38	7.17302764872415e-09	1.64979635920655e-07	13.761001419538	258.059206510814	HLA-DRB5;GZMB;HLA-C;HLA-A;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1;HLA-DQA2	11	KEGG_2021_Human
Graft-versus-host disease	11/42	2.29449010538541e-08	4.83754997218758e-07	11.9829155895246	210.781523530782	HLA-DRB5;GZMB;HLA-C;HLA-A;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1;HLA-DQA2	12	KEGG_2021_Human
Type I diabetes mellitus	11/43	3.00244965082902e-08	5.84322893584417e-07	11.6078506097561	201.062508354972	HLA-DRB5;GZMB;HLA-C;HLA-A;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1;HLA-DQA2	13	KEGG_2021_Human
Antigen processing and presentation	14/78	5.25581568226061e-08	9.49800976865668e-07	7.41336471103327	124.257967472272	CD74;TAP1;HLA-DRA;B2M;HLA-DQA2;HLA-DRB5;HLA-C;HLA-A;CD8B;CD8A;HLA-DPB1;PSME1;HLA-DRB1;HLA-DPA1	14	KEGG_2021_Human
Autoimmune thyroid disease	11/53	3.05187385765296e-07	5.14749390657466e-06	8.83951385432222	132.613391123117	HLA-DRA;HLA-DQA2;HLA-DRB5;GZMB;HLA-C;HLA-A;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1	15	KEGG_2021_Human
Th1 and Th2 cell differentiation	14/92	4.44155695524072e-07	7.02321193547438e-06	6.07836005209035	88.9087236091913	HLA-DRA;CD247;LAT;CD3G;CD3E;CD3D;HLA-DQA2;HLA-DRB5;LCK;HLA-DPB1;PRKCQ;HLA-DRB1;HLA-DPA1;JAK1	16	KEGG_2021_Human
Hematopoietic cell lineage	14/99	1.11031161198376e-06	1.57821806163289e-05	5.57577006284125	76.4486576480468	CD2;HLA-DRB5;CD8B;CD8A;HLA-DRB1;ITGA1;HLA-DRA;IL9R;CD3G;CD3E;CD3D;HLA-DQA2;HLA-DPB1;HLA-DPA1	17	KEGG_2021_Human
Viral myocarditis	11/60	1.13994997097243e-06	1.57821806163289e-05	7.57398848040959	103.64644365955	HLA-DRA;CASP8;HLA-DQA2;HLA-DRB5;HLA-C;HLA-A;HLA-DPB1;HLA-DRB1;PRF1;ITGAL;HLA-DPA1	18	KEGG_2021_Human
Human immunodeficiency virus 1 infection	21/212	1.18522305023814e-06	1.57821806163289e-05	3.74757714158405	51.1378620915939	B2M;APOBEC3G;APOBEC3H;HLA-C;HLA-A;APOBEC3C;CD3G;CD3E;CD3D;CCR5;ELOB;TAP1;RBX1;GNB2;FASLG;TNFRSF1A;IRF3;CD247;CASP8;PIK3CD;PTK2B	19	KEGG_2021_Human
Epstein-Barr virus infection	20/202	2.13728793033866e-06	2.7036692318784e-05	3.74073713896723	48.8389625438002	B2M;HLA-DRB5;HLA-C;HLA-A;HLA-DRB1;CD3G;CD3E;CD3D;HLA-DQA2;HLA-DPB1;HLA-DPA1;JAK1;TAP1;SEM1;IRF3;HLA-DRA;CD247;CASP8;PIK3CD;ITGAL	20	KEGG_2021_Human
Th17 cell differentiation	14/107	2.86792732646772e-06	3.45516958855397e-05	5.09402481969004	65.0095421935441	HLA-DRB5;PRKCQ;HLA-DRB1;HLA-DRA;CD247;LAT;CD3G;CD3E;CD3D;HLA-DQA2;LCK;HLA-DPB1;HLA-DPA1;JAK1	21	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	15/131	6.87070399819793e-06	7.42103829587599e-05	4.37817604355717	52.0488250050878	PTPN6;HLA-C;HLA-A;PRF1;FASLG;TNFSF10;HCST;LCP2;CD247;LAT;GZMB;LCK;PIK3CD;ITGAL;PTK2B	22	KEGG_2021_Human
Cell adhesion molecules	16/148	7.21827311848522e-06	7.42103829587599e-05	4.10779144698301	48.6317108584051	CD2;HLA-DRB5;HLA-C;HLA-A;CD8B;CD8A;HLA-DRB1;CD99;HLA-DRA;PECAM1;HLA-DQA2;HLA-DPB1;SELPLG;ITGAL;HLA-DPA1;TIGIT	23	KEGG_2021_Human
Retrograde endocannabinoid signaling	16/148	7.21827311848522e-06	7.42103829587599e-05	4.10779144698301	48.6317108584051	NDUFB10;GNB2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFB7;NDUFB4;NDUFB3;NDUFB2;NDUFA8;NDUFA3;NDUFA1;NDUFAB1;NDUFA12	23	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	20/219	7.33304179434387e-06	7.42103829587599e-05	3.41815271045493	40.4132301846412	B2M;HLA-DRB5;HLA-C;HLA-A;HLA-DRB1;ANAPC11;CD3G;CD3E;CD3D;HLA-DQA2;HLA-DPB1;HLA-DPA1;TSPO;JAK1;TNFRSF1A;HLA-DRA;LCK;VDAC3;PIK3CD;ITGAL	25	KEGG_2021_Human
T cell receptor signaling pathway	13/104	1.07493004117929e-05	0.00010459896169937	4.82617382617383	55.2146615455512	PTPN6;GRAP2;CD8B;CD8A;PRKCQ;LCP2;CD247;LAT;CD3G;CD3E;CD3D;LCK;PIK3CD	26	KEGG_2021_Human
Yersinia infection	15/137	1.18923810453519e-05	0.000111436014980519	4.16156169111303	47.1904974347614	ARPC5L;PYCARD;FYB1;ARPC5;ARPC3;CD8B;CD8A;IRF3;LCP2;LAT;LCK;WIPF3;WAS;PIK3CD;PTK2B	27	KEGG_2021_Human
Chagas disease	12/102	4.30894178032288e-05	0.000389343668007746	4.49680046538685	45.2028865614385	FASLG;CFLAR;TNFRSF1A;CD247;CCL3L1;CD3G;CD3E;CD3D;CASP8;PIK3CD;CCL5;CCL3	28	KEGG_2021_Human
Influenza A	16/172	4.73311585752869e-05	0.000412923555846468	3.47149745392276	34.5703579807031	PYCARD;HLA-DRB5;HLA-DRB1;FASLG;TNFSF10;TNFRSF1A;IRF3;HLA-DRA;CASP8;HLA-DQA2;HLA-DPB1;RNASEL;PIK3CD;CCL5;HLA-DPA1;JAK1	29	KEGG_2021_Human
Ribosome	15/158	6.41788621606936e-05	0.000541241737555183	3.54655870445344	34.2378984070979	RPS7;RPL26;RPS4Y1;RPL36AL;RPS27;RPS26;RPS29;RPS25;MRPL28;RPS27L;MRPL34;RPL36A;RPS15A;RPL23A;RPL7A	30	KEGG_2021_Human
Rheumatoid arthritis	11/93	8.49134248131016e-05	0.000689712970431217	4.5182076994986	42.3531293448037	HLA-DRA;CCL3L1;HLA-DQA2;ATP6V0E1;HLA-DRB5;HLA-DPB1;HLA-DRB1;ITGAL;CCL5;HLA-DPA1;CCL3	31	KEGG_2021_Human
NOD-like receptor signaling pathway	16/181	8.72364231375453e-05	0.000689712970431217	3.28060925600469	30.6634893141659	TANK;PYCARD;GBP3;GBP2;GBP5;GBP4;GABARAPL2;CYBA;GABARAP;IRF3;CASP8;TXNIP;VDAC3;RNASEL;CCL5;JAK1	32	KEGG_2021_Human
Asthma	6/31	0.000240844091820586	0.00184647137062449	8.03730569948187	66.9616932864214	HLA-DRB5;HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQA2	33	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	10/89	0.000271092947115315	0.00201725045941691	4.25668684645019	34.9603768711435	CD247;PTPN6;LAT;CD3G;CD3E;CD3D;LCK;PRKCQ;PIK3CD;JAK1	34	KEGG_2021_Human
Proteasome	7/46	0.000351197161815883	0.00248734705732708	6.01685742170171	47.8590633419814	PSMB9;PSMA5;SEM1;PSME1;POMP;PSMB10;PSMB8	35	KEGG_2021_Human
Human cytomegalovirus infection	17/225	0.000353930806576185	0.00248734705732708	2.76373747291441	21.9617886754878	B2M;HLA-C;HLA-A;CCR5;JAK1;TAP1;GNB2;EIF4EBP1;FASLG;TNFRSF1A;IRF3;CCL3L1;CASP8;PIK3CD;CCL5;PTK2B;CCL3	36	KEGG_2021_Human
Leishmaniasis	9/77	0.000404971211250468	0.00276912747152347	4.44554227941176	34.7272185146446	HLA-DRA;PTPN6;HLA-DQA2;HLA-DRB5;CYBA;HLA-DPB1;HLA-DRB1;HLA-DPA1;JAK1	37	KEGG_2021_Human
Coronavirus disease	17/232	0.000503469010633513	0.00335204367605997	2.67278087127416	20.2970669204309	RPL26;RPS4Y1;RPL36AL;RPS27;RPS26;RPS29;RPS25;RPS27L;RPS15A;JAK1;RPS7;TNFRSF1A;IRF3;RPL36A;RPL23A;PIK3CD;RPL7A	38	KEGG_2021_Human
Phagosome	13/152	0.000538287212017759	0.00349196576001264	3.1517331589274	23.7234683023464	TAP1;HLA-DRB5;HLA-C;HLA-A;CYBA;HLA-DRB1;CORO1A;HLA-DRA;SEC61G;HLA-DQA2;ATP6V0E1;HLA-DPB1;HLA-DPA1	39	KEGG_2021_Human
Pathogenic Escherichia coli infection	15/197	0.000712984237426037	0.00450962530171968	2.78094274146906	20.1508536146273	ARPC5L;MYO5B;TNFSF10;HCLS1;PTPN6;PYCARD;F2R;ARPC5;ARPC3;FASLG;TNFRSF1A;CASP8;MYO1F;WIPF3;CYTH4	40	KEGG_2021_Human
Primary immunodeficiency	6/38	0.000759330588343988	0.00468562533782997	6.27687823834197	45.0872765918524	TAP1;LCK;CD8B;CD8A;CD3E;CD3D	41	KEGG_2021_Human
Shigellosis	17/246	0.000970621919988652	0.00584684156564593	2.50754966480103	17.396310197967	ARPC5L;MYL12B;GABARAPL2;MYL12A;PRKCQ;GABARAP;HCLS1;RBX1;PYCARD;ARPC5;ARPC3;CBX3;TNFRSF1A;IRF3;PIK3CD;CYTH4;CCL5	42	KEGG_2021_Human
Cardiac muscle contraction	9/87	0.000995223579051243	0.00585561780232476	3.87359775641026	26.7764116116866	UQCRQ;COX7C;UQCR10;UQCR11;COX6B1;RYR2;UQCRB;COX5B;COX7A2	43	KEGG_2021_Human
Endocytosis	17/252	0.00126269333828991	0.00726048669516701	2.44276296074318	16.3042415814197	VPS28;ARPC5L;MVB12A;HLA-C;HLA-A;EHD1;BIN1;CCR5;STAMBP;ARPC5;ARPC3;CHMP1A;WASHC3;CAPZB;SPG21;WIPF3;CYTH4	44	KEGG_2021_Human
Toxoplasmosis	10/112	0.00166078497318152	0.00933730218255385	3.29292412617221	21.0762453306491	HLA-DRB5;HLA-DRB1;TNFRSF1A;HLA-DRA;CASP8;CCR5;HLA-DQA2;HLA-DPB1;HLA-DPA1;JAK1	45	KEGG_2021_Human
Regulation of actin cytoskeleton	15/218	0.00196816938394874	0.0108249316117181	2.49053668654395	15.5176659300651	ARPC5L;MYL12B;PIP4K2A;MYL12A;IQGAP1;PPP1CA;ARHGAP35;F2R;ARPC5;ARPC3;ITGA1;PPP1R12A;ITGAE;PIK3CD;ITGAL	46	KEGG_2021_Human
