Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Oxidative phosphorylation	72/133	1.81683607572318e-18	5.77753872079971e-16	4.82468462039	197.085641305327	ATP6V1E1;PPA1;SDHD;SDHB;SDHC;PPA2;UQCRQ;UQCRC2;NDUFB11;NDUFB10;UQCR11;NDUFV3;NDUFV1;COX8A;COX7A2L;ATP6V1B2;ATP6V1A;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;COX15;ATP6V1C1;ATP6V1H;COX11;COX10;NDUFC2;ATP5F1D;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;ATP5ME;COX7C;NDUFB9;NDUFB8;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB1;LHPP;COX4I1;ATP5MG;ATP5MF;NDUFA9;ATP5PF;NDUFA8;ATP6V0E2;NDUFA7;ATP5PD;ATP5PB;NDUFA4;NDUFA2;NDUFA1;COX6B1;UQCRHL;ATP5PO;COX5A;NDUFA12;NDUFA10;NDUFA11;TCIRG1;COX5B;ATP5F1A;ATP5F1C	1	KEGG_2021_Human
Thermogenesis	99/232	1.60159234786974e-15	2.54653183311289e-13	3.04999864281643	103.906676795369	ACSL5;PRKAB1;PRKAB2;MAPK13;MAPK14;MAPK11;UQCRC2;SMARCB1;UQCR11;PRKAA1;ADCY7;ACTB;CREB3L4;CREB3L2;COX8A;COX7A2L;NDUFAF7;NDUFAF1;NDUFAF2;MLST8;SIRT6;ATP5F1D;COX6C;ATP5ME;COX7C;ATP5MG;ATP5MF;ATP5PF;ATP5PD;ATP5PB;COX6B1;ATP5PO;COX5A;NDUFA12;NDUFA10;NDUFA11;PRKAG1;COX5B;ATP5F1A;RPTOR;ATP5F1C;SDHD;TSC1;SDHB;SDHC;UQCRQ;KDM1A;NDUFB11;NDUFB10;NDUFV3;NDUFV1;MAP2K3;CREB1;COX16;UQCRB;COX18;ACTG1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;COX15;COX11;COX10;COA5;COA4;COA3;COA1;SMARCE1;NDUFC2;NDUFS8;NDUFS7;AKT1S1;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SOS1;NDUFB9;NDUFB8;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB1;CPT2;COX4I1;COA6;NDUFA9;NDUFA8;NDUFA7;NDUFA4;NDUFA2;NDUFA1;UQCRHL;RPS6KA1;SLC25A20	2	KEGG_2021_Human
Diabetic cardiomyopathy	85/203	5.58996852623508e-13	5.92536663780918e-11	2.94372855226715	83.0503319783585	MAPK13;MAPK14;MAPK11;UQCRC2;PDHB;UQCR11;COX8A;PRKCB;COX7A2L;PDK2;ATP5F1D;COX6C;COX7C;ATP5PF;ATP5PD;ATP5PB;PARP1;COX6B1;ATP5PO;PLCB2;RYR2;COX5A;NDUFA12;NDUFA10;NDUFA11;COX5B;ATP5F1A;ATP5F1C;RAC2;GSR;SDHD;SDHB;SDHC;PPP1CA;UQCRQ;PPIF;NDUFB11;NDUFB10;PPP1CC;PTPA;NDUFV3;NDUFV1;SMAD3;CYBA;UQCRB;SLC2A1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;NDUFC2;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;NDUFB9;NDUFB8;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;CPT2;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA4;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC1;SLC25A6;SLC25A5;GAPDH;ATP2A3;PIK3CD;MAPK9;CAMK2G	3	KEGG_2021_Human
Parkinson disease	93/249	1.03272833026898e-10	8.21019022563841e-09	2.43542046264755	55.9991978433893	PSMC2;UQCRC2;BAX;PSMC1;CALM3;UQCR11;UBE2L6;UBE2L3;PSMD6;PSMD4;COX8A;COX7A2L;UBE2J2;PLCG1;ATP5F1D;COX6C;COX7C;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA4;PSMA5;PSMA3;PSMA1;ATP5PO;COX5A;NDUFA12;NDUFA10;NDUFA11;COX5B;GNAI2;PSMB7;ATP5F1A;ATP5F1C;PSMB3;PSMB1;PSMB2;SDHD;SDHB;SDHC;UQCRQ;PPIF;NDUFB11;NDUFB10;PARK7;NDUFV3;NDUFV1;MFN1;SEM1;BCL2L1;TXN2;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;APAF1;NDUFC2;NDUFS8;NDUFS7;NDUFS6;ADORA2A;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PSMD11;NDUFB9;NDUFB8;NDUFB7;UBA7;NDUFB5;NDUFB4;NDUFB3;NDUFB1;CASP3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA4;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC1;SLC25A6;SLC25A5;MAPK9;CAMK2G	4	KEGG_2021_Human
Non-alcoholic fatty liver disease	65/155	2.67555855489391e-10	1.70165524091253e-08	2.94150477164281	64.8357444457488	SDHD;PRKAB1;SDHB;PRKAB2;SDHC;MAPK13;MAPK14;MAPK11;UQCRQ;UQCRC2;BAX;NDUFB11;NDUFB10;UQCR11;PRKAA1;RXRA;NDUFV3;NDUFV1;COX8A;COX7A2L;UQCRB;FASLG;COX7A2;UQCRH;NDUFC2;COX6C;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;COX7C;NDUFB9;NDUFB8;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;CASP7;CASP3;COX4I1;MLX;NDUFA9;NDUFA8;NDUFA7;NDUFA4;NR1H3;NDUFA2;NDUFA1;COX6B1;UQCRHL;COX5A;NDUFA12;NDUFA10;NDUFA11;PIK3CD;PRKAG1;COX5B;IKBKB;MAPK9	5	KEGG_2021_Human
Prion disease	98/273	4.18962804530849e-10	2.2205028640135e-08	2.28792987883475	49.4038166247425	HSPA1L;MAPK13;MAPK14;MAPK11;PSMC2;UQCRC2;BAX;PSMC1;UQCR11;CREB3L4;PSMD6;CREB3L2;PSMD4;COX8A;COX7A2L;CSNK2B;ATP5F1D;COX6C;COX7C;PPP3CA;PPP3CB;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA4;PSMA5;PSMA3;PSMA1;ATP5PO;RYR2;COX5A;RYR1;NDUFA12;NDUFA10;NDUFA11;COX5B;PSMB7;ATP5F1A;ATP5F1C;PSMB3;PSMB1;PSMB2;RAC2;SDHD;SDHB;SDHC;UQCRQ;PPIF;NDUFB11;ATF6B;NDUFB10;NDUFV3;NDUFV1;CYBA;CREB1;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;APAF1;NDUFC2;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PSMD11;NDUFB9;NDUFB8;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;CASP3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA4;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC1;SLC25A6;SLC25A5;PIK3CD;MAPK9;CCL5	6	KEGG_2021_Human
Valine, leucine and isoleucine degradation	27/48	2.84685422668226e-08	1.29328520583566e-06	5.20860759493671	90.4967762916349	BCKDHB;ACAD8;BCKDHA;MCCC2;ACSF3;HADHB;ALDH6A1;PCCB;PCCA;HADHA;IVD;DLD;BCAT1;HIBADH;ACAT1;EHHADH;ECHS1;HSD17B10;HMGCL;MCEE;ACADM;DBT;ALDH1B1;ACAA2;ACAA1;HADH;ACADS	7	KEGG_2021_Human
Yersinia infection	54/137	1.0473084764772e-07	4.16305119399687e-06	2.643538722824	42.486616333306	MAPK13;MAPK14;MAPK11;SKAP2;ROCK1;ARPC5L;ACTB;PYCARD;FYB1;MAP2K2;MAP2K3;CD8B2;ARPC5;MYD88;ARPC3;ARPC4;CD8B;CD8A;ARPC2;TAB1;PXN;ARHGEF28;ACTG1;TBK1;PLCG1;ACTR3;ACTR2;LIMK1;ITGA4;IRAK4;NFATC2;VAV1;LCP2;ARHGEF7;LAT;ARHGEF1;ARPC1B;PIK3R3;IRAK1;CASP1;WASF2;LCK;ZAP70;ITGB1;WIPF1;WIPF3;WAS;PIK3CD;IKBKB;MAPK9;RPS6KA1;PTK2B;RAC2;GIT2	8	KEGG_2021_Human
Huntington disease	98/306	2.93080923176258e-07	1.03555259522278e-05	1.92093273444782	28.8962397429557	PSMC2;UQCRC2;BAX;PSMC1;UQCR11;CREB3L4;PSMD6;CREB3L2;PSMD4;AP2S1;COX8A;COX7A2L;ATP5F1D;COX6C;COX7C;CLTC;CLTA;ACTR1B;ATP5PF;ATP5PD;ATP5PB;AP2B1;COX6B1;PSMA6;PSMA4;PSMA5;PSMA3;PSMA1;ATP5PO;PLCB2;COX5A;NDUFA12;NDUFA10;NDUFA11;COX5B;PSMB7;ATP5F1A;ATP5F1C;PSMB3;PSMB1;PSMB2;SDHD;SDHB;SDHC;UQCRQ;PPIF;NDUFB11;NDUFB10;NDUFV3;NDUFV1;CREB1;SEM1;DLG4;UQCRB;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;APAF1;GPX7;NDUFC2;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PSMD11;NDUFB9;NDUFB8;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB1;CASP3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA4;NDUFA2;NDUFA1;UQCRHL;REST;VDAC3;VDAC1;SLC25A6;SLC25A5;DCTN3;HDAC1;DCTN2;DCTN1;MAPK9;POLR2E;POLR2G	9	KEGG_2021_Human
Propanoate metabolism	20/34	6.78373137923524e-07	2.15722657859681e-05	5.77963103361132	82.0913844206388	BCKDHB;BCKDHA;ALDH6A1;PCCB;SUCLA2;PCCA;HADHA;ECHDC1;DLD;SUCLG2;SUCLG1;ACAT1;EHHADH;ECHS1;MCEE;LDHB;LDHA;DBT;MLYCD;ACADS	10	KEGG_2021_Human
