Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	56/158	5.17095543075458e-46	1.38581605544223e-43	20.5218644517768	2139.9349989128	RPS8;RPL21;RPS9;RPL24;RPS6;FAU;RPL28;RPL27;RPL11;RPL10;RPL13;RPL36AL;RPL14;RPS5;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL3;RPL30;RPL32;RPL34;RPL9;RPL8;RPS16;RPS18;RPL37;RPL36;RPL39;RPL38;RPS12;RPS14;RPS13;RPL13A;RPS3A;RPS15A;RPS27A;RPL35A;RPL23A;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL7A	1	KEGG_2021_Human
Coronavirus disease	61/232	2.5010473429746e-41	3.35140343958596e-39	13.4162097953216	1254.27178378216	RPL21;RPL24;RPL28;RPL27;RPL11;RPL10;RPL13;RPL36AL;RPL14;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;PIK3R1;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL3;RPL30;RPL32;RPL34;RPL9;RPL8;RPS16;RPS18;RPL37;RPL36;RPL39;RPL38;RPS12;RPS14;RPS13;TLR3;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPS8;RPS9;RPS6;FAU;RELA;RPS5;RPS2;RPS3;RPL13A;RPS3A;PIK3CB;RPL35A;RPL23A;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	17/193	4.28743487973509e-05	0.00383010849256335	3.34437336494441	33.6351550159563	CALM2;CALM1;GABARAPL1;HLA-A;HLA-B;PIK3R1;NFATC2;NFATC1;TLR3;RPS27A;FOS;RELA;ZFP36;TCF7;UBB;PIK3CB;TCF7L2	3	KEGG_2021_Human
Fluid shear stress and atherosclerosis	13/139	0.00018450333706413	0.0123617235832967	3.55602324263039	30.5741295714374	NCF1;CALM2;CALM1;RELA;PIK3R1;MGST3;GSTM3;DUSP1;MMP9;PIK3CB;FOS;KLF2;ITGAV	4	KEGG_2021_Human
Arrhythmogenic right ventricular cardiomyopathy	9/77	0.000348260350808009	0.0174755175147429	4.54294430538173	36.1734676231411	ITGA5;CACNA2D2;ITGA6;LMNA;EMD;TCF7L2;CACNB3;TCF7;ITGAV	5	KEGG_2021_Human
FoxO signaling pathway	12/131	0.000391242929434543	0.0174755175147429	3.47063317305532	27.2312191423394	TGFB1;CCND2;S1PR1;S1PR4;GABARAPL1;PLK3;PIK3R1;IL7R;PIK3CB;CDKN2D;KLF2;BNIP3	6	KEGG_2021_Human
Acute myeloid leukemia	8/67	0.000637722116436891	0.0244156467435838	4.64808759562022	34.1988061234704	PIK3CB;RARA;RELA;TCF7L2;PER2;PIK3R1;TCF7;STAT5A	7	KEGG_2021_Human
C-type lectin receptor signaling pathway	10/104	0.000805027346844744	0.0263519567597395	3.65311212728166	26.0270879998952	IL23A;CALM2;CALM1;RELA;PLK3;PIK3R1;NFATC2;NFATC1;IRF1;PIK3CB	8	KEGG_2021_Human
Parkinson disease	17/249	0.000884953771782296	0.0263519567597395	2.52973052592409	17.783942732418	CALM2;CALM1;XBP1;DUSP1;TUBB2A;RPS27A;TUBB4B;TUBB4A;PSMA7;ATP5F1B;PSMB6;TUBA4A;UBB;HSPA5;NDUFS5;SLC25A4;NDUFA4	9	KEGG_2021_Human
Human immunodeficiency virus 1 infection	15/212	0.00122109342652225	0.0327253038307964	2.62403798919273	17.6020693205142	CALM2;CALM1;HLA-A;HLA-B;PIK3R1;SKP1;NFATC2;NFATC1;CALR;FOS;CXCR4;RELA;PDIA3;PIK3CB;GNAO1	10	KEGG_2021_Human
Phagosome	12/152	0.00146129559597579	0.0347345248997859	2.94682964094729	19.2381764616749	TUBA4A;NCF1;ATP6V0C;HLA-A;HLA-B;ITGA5;TUBB2A;CALR;ATP6V1G1;TUBB4B;TUBB4A;ITGAV	11	KEGG_2021_Human
Leukocyte transendothelial migration	10/114	0.00162884254515747	0.0347345248997859	3.30014346222162	21.1865435286583	NCF1;PIK3R1;EZR;F11R;ARHGAP5;RHOH;MMP9;PIK3CB;SIPA1;CXCR4	12	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	15/219	0.001684883670512	0.0347345248997859	2.53307505798018	16.1763661531962	HLA-A;HLA-B;PIK3R1;STAT5A;NFATC2;NFATC1;CALR;FOS;TNFRSF13C;TGFB1;RELA;ZFP36;CCND2;PIK3CB;SLC25A4	13	KEGG_2021_Human
Cellular senescence	12/156	0.00182240084858339	0.0348859591014534	2.86437908496732	18.0673589474721	TGFB1;CALM2;CALM1;RELA;CCND2;HLA-A;HLA-B;PIK3R1;NFATC2;NFATC1;PIK3CB;SLC25A4	14	KEGG_2021_Human
Salmonella infection	16/249	0.00230454861871734	0.0411746019877498	2.36632480871622	14.3703840029514	S100A10;SKP1;ANXA2;RHOH;TUBB2A;ARF1;FOS;TUBB4B;TUBB4A;RAB9A;TUBA4A;RELA;RPS3;TCF7;PIK3CB;TCF7L2	15	KEGG_2021_Human
Hippo signaling pathway	12/163	0.00262915401103142	0.0440383296847763	2.73060169281439	16.2227590217009	TGFB1;NKD1;CCND2;CSNK1D;CDH1;PRKCI;SMAD7;TCF7;AREG;SAV1;TCF7L2;YWHAZ	16	KEGG_2021_Human
Osteoclast differentiation	10/127	0.00360313370114053	0.0488847574352517	2.93148730093668	16.4924049077912	TGFB1;NCF1;RELA;JUND;PIK3R1;NFATC2;NFATC1;PIK3CB;FOS;FOSB	17	KEGG_2021_Human
Cell adhesion molecules	11/148	0.00362358430792318	0.0488847574352517	2.75592903343118	15.4891248042297	CADM1;CD6;CDH1;HLA-A;HLA-B;CD8A;F11R;CD28;ITGA6;PTPRM;ITGAV	18	KEGG_2021_Human
Transcriptional misregulation in cancer	13/192	0.00368469218419895	0.0488847574352517	2.49624900239425	13.9879017510977	RELA;CCND2;MAF;NR4A3;DDX5;JMJD1C;MMP9;MLF1;RARA;MLLT3;BMI1;KLF3;PER2	19	KEGG_2021_Human
Prolactin signaling pathway	7/70	0.00384943128090861	0.0488847574352517	3.8013349038084	21.1347753092417	IRF1;PIK3CB;RELA;CCND2;FOS;PIK3R1;STAT5A	20	KEGG_2021_Human
cAMP signaling pathway	14/216	0.00390178631359026	0.0488847574352517	2.38358809047273	13.2201442085972	ORAI1;CALM2;CALM1;VIPR2;PIK3R1;NFATC1;GIPR;ADRB2;FOS;ATP1B3;RELA;ATP1A1;PIK3CB;PDE4B	21	KEGG_2021_Human
Spliceosome	11/150	0.00401292784916245	0.0488847574352517	2.71599375304027	14.987489525754	WBP11;HNRNPM;HNRNPC;SRSF5;SNRPG;SRSF7;SRSF2;MAGOH;DDX5;RBM8A;SNU13	22	KEGG_2021_Human
Hypertrophic cardiomyopathy	8/90	0.00428004012647637	0.0498717719085073	3.34038420030218	18.21776361513	TGFB1;ITGA5;CACNA2D2;ITGA6;LMNA;EMD;CACNB3;ITGAV	23	KEGG_2021_Human
Pathogenic Escherichia coli infection	13/197	0.00457602365573946	0.0510989308224239	2.42778532608696	13.0782971166599	EZR;TUBB2A;ARF1;FOS;TUBB4B;TUBB4A;TUBA4A;RELA;RPS3;NCL;BAIAP2;TMBIM6;MYO1D	24	KEGG_2021_Human
Oxytocin signaling pathway	11/154	0.00489145491592794	0.0524363966987475	2.63947440459896	14.0427045889773	CACNA2D2;MYL6;CALM2;CALM1;EEF2;CACNB3;NFATC2;NFATC1;GNAO1;CAMK1D;FOS	25	KEGG_2021_Human
Human cytomegalovirus infection	14/225	0.00557696497172901	0.0574856389393605	2.28085019796692	11.8355838536116	CALM2;CALM1;HLA-A;HLA-B;PIK3R1;NFATC2;NFATC1;CALR;CXCR4;RELA;PDIA3;PIK3CB;GNAO1;ITGAV	26	KEGG_2021_Human
Pertussis	7/76	0.00606493170561806	0.0580698978102091	3.46970860859323	17.7136674090603	ITGA5;IRF1;IL23A;CALM2;CALM1;RELA;FOS	27	KEGG_2021_Human
Ferroptosis	5/41	0.00606700424882782	0.0580698978102091	4.74153951486698	24.2050392173561	PRNP;GCLM;SLC3A2;SAT1;FTH1	28	KEGG_2021_Human
Dilated cardiomyopathy	8/96	0.00631332453090875	0.0583438266994326	3.11166532582462	15.7608738685824	TGFB1;ITGA5;CACNA2D2;ITGA6;LMNA;EMD;CACNB3;ITGAV	29	KEGG_2021_Human
Hepatitis B	11/162	0.0071018902328168	0.0609750948147316	2.49859772336264	12.3615481355407	TGFB1;RELA;PIK3R1;STAT5A;NFATC2;NFATC1;MMP9;PIK3CB;TLR3;FOS;YWHAZ	30	KEGG_2021_Human
