Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	42/158	3.68011730708153e-27	9.67870851762443e-25	11.7733574091333	716.60721335177	RPL24;RPL23;RPS7;FAU;RPL26;RPL10;RPL12;RPS4Y1;RPL36AL;RPL14;RPL17;RPS3;RPL18;RPL41;RPS27;RPS26;RPS29;RPL27A;RPS23;RPS25;RPS24;RPL6;RPL31;RPL30;MRPL1;MRPL20;RPS16;RPS15;RPS19;RPL38;RPS11;RPS14;RPL37A;RPS27L;MRPL34;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPS4X;RPL7A	1	KEGG_2021_Human
Coronavirus disease	45/232	7.44738599290081e-23	9.79331258066457e-21	7.83576804699345	399.244872533597	MX1;RPL24;RPL23;RPL26;RPL10;RPL12;RPS4Y1;RPL36AL;RPL14;RPL17;RPL18;RPL41;RPS27;RPS26;RPS29;PIK3R1;RPL27A;RPS23;RPS25;RPS24;RPL6;RPL31;RPL30;RPS16;RPS15;RPS19;RPL38;RPS11;RPS14;RPS27L;RPS15A;RPS27A;RPS7;FAU;RPS3;ISG15;OAS1;OAS2;RPL37A;CASP1;RPL35A;RPL23A;UBA52;RPS4X;RPL7A	2	KEGG_2021_Human
Parkinson disease	41/249	3.34986230641928e-18	2.9367126219609e-16	6.36818977818135	256.240752184459	PSMC4;UQCRC2;CALM2;UQCR10;UQCR11;UBE2L6;COX8A;ATP5F1E;COX7C;COX7B;RPS27A;COX6B1;PSMA7;PSMA5;PSMA1;COX5A;NDUFA12;COX5B;ATP5F1A;PSMB6;PSMB3;PSMB1;TUBA4A;UQCRQ;NDUFB11;NDUFB10;PARK7;UQCRB;ATP5MC3;ATP5MC2;UQCRH;UBC;ADORA2A;NDUFS5;PSMD13;NDUFB4;COX4I1;NDUFA3;NDUFA1;SLC25A6;UBA52	3	KEGG_2021_Human
Oxidative phosphorylation	28/133	1.18246349871664e-15	7.77469750406188e-14	8.47568756875688	291.319352722614	UQCRQ;UQCRC2;NDUFB11;NDUFB10;UQCR10;UQCR11;COX8A;ATP6V0C;UQCRB;ATP5MC3;ATP5MC2;UQCRH;ATP5F1E;NDUFS5;ATP5ME;COX7C;COX7B;NDUFB4;COX4I1;ATP5MG;ATP5MF;NDUFA3;NDUFA1;COX6B1;COX5A;NDUFA12;COX5B;ATP5F1A	4	KEGG_2021_Human
Antigen processing and presentation	22/78	1.9796975944887e-15	1.04132093470106e-13	12.3955415499533	419.661375882806	CD74;KLRC3;TAP1;HLA-DQB1;HLA-DRA;CALR;KIR2DL4;B2M;HLA-DQA2;HLA-DQA1;HLA-DRB5;HLA-C;KIR3DL1;HLA-A;HLA-B;HLA-E;CD8B;CD8A;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DMA	5	KEGG_2021_Human
Prion disease	39/273	3.12167964689995e-15	1.22087806385863e-13	5.35910364145658	178.996233077611	PSMC4;UQCRC2;UQCR10;UQCR11;COX8A;PIK3R1;ATP5F1E;COX7C;COX7B;COX6B1;PSMA7;PSMA5;PSMA1;RYR2;COX5A;NDUFA12;COX5B;ATP5F1A;PSMB6;PSMB3;PSMB1;TUBA4A;UQCRQ;NDUFB11;NDUFB10;CYBA;UQCRB;ATP5MC3;ATP5MC2;UQCRH;NDUFS5;PSMD13;NDUFB4;COX4I1;NDUFA3;NDUFA1;SLC25A6;CCL5;FYN	6	KEGG_2021_Human
Graft-versus-host disease	17/42	3.2494853410686e-15	1.22087806385863e-13	21.31585089141	711.102749224082	HLA-DRB5;GZMB;HLA-C;KIR3DL1;HLA-A;HLA-B;HLA-E;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1;HLA-DMA;HLA-DQA2;HLA-DQA1	7	KEGG_2021_Human
Allograft rejection	16/38	1.00408709117238e-14	3.30093631222921e-13	22.7643424536628	733.742847870422	HLA-DRB5;GZMB;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1;HLA-DMA;HLA-DQA2;HLA-DQA1	8	KEGG_2021_Human
Amyotrophic lateral sclerosis	44/364	2.47358699318657e-14	7.22837088008964e-13	4.43868644067797	139.066363095416	NUP98;PSMC4;UQCRC2;UQCR10;UQCR11;COX8A;GABARAPL2;ATG2A;ATP5F1E;COX7C;COX7B;COX6B1;PSMA7;PSMA5;PSMA1;COX5A;NDUFA12;COX5B;ATP5F1A;PSMB6;PSMB3;PSMB1;TUBA4A;UQCRQ;SRSF3;NDUFB11;NDUFB10;MAP2K3;UQCRB;ATP5MC3;ATP5MC2;UQCRH;TNFRSF1B;NDUFS5;PSMD13;NDUFB4;COX4I1;CASP1;NDUFA3;NDUFA1;ANXA11;DCTN3;HNRNPA3;HNRNPA1	9	KEGG_2021_Human
Diabetic cardiomyopathy	32/203	6.18423611432696e-14	1.62645409806799e-12	5.96685512230188	181.477052323984	UQCRC2;PDHB;UQCR10;UQCR11;COX8A;PIK3R1;ATP5F1E;COX7C;COX7B;COX6B1;RYR2;COX5A;NDUFA12;COX5B;ATP5F1A;TGFB1;PPP1CA;UQCRQ;NDUFB11;NDUFB10;CYBA;UQCRB;ATP5MC3;ATP5MC2;UQCRH;NDUFS5;NDUFB4;COX4I1;NDUFA3;NDUFA1;SLC25A6;GAPDH	10	KEGG_2021_Human
