Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Lipid and atherosclerosis	35/215	1.19089567544756e-16	3.17969145344498e-14	6.81299332119004	249.809681044781	HSPA1A;BAX;HSPA1B;XBP1;ICAM1;JUN;PPP3CC;RAP1B;VCAM1;TICAM1;FAS;TNF;TANK;LDLR;BCL2L1;FASLG;HSP90AA1;HSPA6;HSPA8;HSPA2;EIF2AK3;HSPA4;NFKBIA;BCL2;CYCS;CCL3L1;CASP8;CASP1;CDC42;SOD2;DDIT3;HSP90AB1;HSPD1;CCL5;CCL3	1	KEGG_2021_Human
Toxoplasmosis	24/112	1.44181814435944e-14	1.92482722271985e-12	9.41298701298701	299.994591837367	HSPA1A;HSPA1B;TNF;LDLR;HLA-DRB5;BCL2L1;HLA-DRB1;HSPA6;HSPA8;HSPA2;NFKBIB;NFKBIA;IFNG;HLA-DRA;BCL2;CYCS;CASP8;HLA-DQA2;HLA-DQA1;HLA-DPB1;ITGB1;GNAI3;PIK3CG;HLA-DPA1	2	KEGG_2021_Human
Antigen processing and presentation	20/78	6.01881774951052e-14	4.03825065151192e-12	11.8354120811934	360.285335101416	CD74;HSP90AA1;HSPA6;HSPA8;HSPA2;HSPA4;IFNG;HLA-DRA;HSPA1A;KLRD1;HSPA1B;TNF;HLA-DQA2;HLA-DQA1;HLA-DRB5;PSME2;HLA-DPB1;HLA-DRB1;HSP90AB1;HLA-DPA1	3	KEGG_2021_Human
Apoptosis	26/142	6.04981371013022e-14	4.03825065151192e-12	7.75244098380917	235.954563804083	FAS;BAX;TNF;BCL2L11;GADD45B;GADD45A;TRAF1;BCL2L1;FASLG;JUN;CFLAR;EIF2AK3;NFKBIA;BCL2;CYCS;BCL2A1;CTSW;CASP8;CTSH;MCL1;CTSC;GZMB;DDIT3;TUBA1A;TUBA1C;TUBA1B	4	KEGG_2021_Human
Graft-versus-host disease	15/42	3.81509234397927e-13	1.99253007256022e-11	18.9308728763913	541.321520134234	HLA-DRB5;GZMB;FAS;IFNG;HLA-DRA;HLA-DPB1;KLRD1;HLA-DRB1;CD86;CD80;TNF;FASLG;HLA-DPA1;HLA-DQA2;HLA-DQA1	5	KEGG_2021_Human
Th17 cell differentiation	22/107	4.47759566867465e-13	1.99253007256022e-11	8.90270043960645	253.144013594139	AHR;TBX21;HLA-DRB5;HLA-DRB1;IL23R;RORC;HIF1A;RORA;HSP90AA1;JUN;NFKBIB;NFKBIA;IRF4;IFNG;HLA-DRA;NFKBIE;PPP3CC;HLA-DQA2;HLA-DQA1;HLA-DPB1;HSP90AB1;HLA-DPA1	6	KEGG_2021_Human
Type I diabetes mellitus	15/43	5.70278121495972e-13	2.17520369199178e-11	18.2538287722822	514.623846271943	HLA-DRB5;GZMB;FAS;IFNG;HLA-DRA;HLA-DPB1;HLA-DRB1;CD86;CD80;TNF;FASLG;HSPD1;HLA-DPA1;HLA-DQA2;HLA-DQA1	7	KEGG_2021_Human
Allograft rejection	14/38	1.42426802710714e-12	4.75349454047006e-11	19.8456140350877	541.336019964983	HLA-DRB5;GZMB;FAS;IFNG;HLA-DRA;HLA-DPB1;HLA-DRB1;CD86;CD80;TNF;FASLG;HLA-DPA1;HLA-DQA2;HLA-DQA1	8	KEGG_2021_Human
Epstein-Barr virus infection	28/202	8.04743747470083e-12	2.38740645082791e-10	5.56908955594145	142.266109524127	ENTPD1;BAX;HLA-DRB5;GADD45B;GADD45A;HLA-DRB1;ICAM1;RBPJ;JUN;HLA-DQA2;HLA-DQA1;HLA-DPB1;CD44;CDKN1A;HLA-DPA1;FAS;TNF;RELB;BCL2L11;NFKBIB;NFKBIA;CDK6;HLA-DRA;BCL2;CYCS;NFKBIE;PSMD12;CASP8	9	KEGG_2021_Human
Rheumatoid arthritis	19/93	2.00347185935319e-11	5.34926986447302e-10	8.78971537909591	216.521932106899	JUN;CCL20;IFNG;HLA-DRA;CD86;CCL3L1;CSF1;CD80;TNF;HLA-DQA2;HLA-DQA1;HLA-DRB5;HLA-DPB1;HLA-DRB1;ITGB2;ICAM1;CCL5;HLA-DPA1;CCL3	10	KEGG_2021_Human
