Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TNF-alpha Signaling via NF-kB	40/200	6.31872138127774e-25	3.03298626301331e-23	0	0	10.6291208791209	592.266418494547	BTG2;BTG1;B4GALT1;CSF1;SLC2A3;LITAF;SAT1;SOCS3;ZFP36;CCL5;NAMPT;CCRL2;PDE4B;PMEPA1;JUNB;IER2;MCL1;STAT5A;DUSP4;MAP2K3;KDM6B;DUSP5;DUSP2;TSC22D1;SPHK1;TNFRSF9;GFPT2;TAP1;GEM;PNRC1;FOSL2;NR4A2;PER1;NR4A3;IRF1;NINJ1;MAFF;BCL3;TNFSF9;SQSTM1
p53 Pathway	25/200	3.10910147122212e-11	7.46184353093308e-10	0	0	5.87537993920973	142.149543033239	BTG2;BTG1;PDGFA;SLC3A2;SAT1;NDRG1;PITPNC1;RXRA;CCND2;MKNK2;HMOX1;BAK1;TSPYL2;TGFB1;TSC22D1;SPHK1;DCXR;RHBDF2;TAP1;BAIAP2;TRAF4;DDIT3;DDIT4;NINJ1;TNFSF9
Interferon Gamma Response	22/200	5.47826420577702e-09	6.57391704693243e-08	0	0	5.05016984583224	96.0667424500414	IFITM2;BTG1;VCAM1;AUTS2;STAT3;HLA-B;TAP1;ARID5B;ISG15;HLA-A;OASL;ISG20;SOCS3;APOL6;IRF1;CCL5;NAMPT;TNFSF10;PDE4B;IRF7;HLA-DQA1;HLA-DRB1
mTORC1 Signaling	22/200	5.47826420577702e-09	6.57391704693243e-08	0	0	5.05016984583224	96.0667424500414	MAP2K3;IDI1;BTG2;HSPA5;PSMD13;INSIG1;CXCR4;SLC2A3;TUBA4A;SYTL2;HSP90B1;GGA2;SLC7A5;LDHA;DDIT3;NAMPT;DDIT4;PGK1;CALR;SQSTM1;GAPDH;GLA
Myc Targets V1	21/200	2.77902050499389e-08	2.66785968479413e-07	0	0	4.78332508309172	83.2230747176548	EIF4A1;XRCC6;SF3A1;HNRNPA3;STARD7;ODC1;CTPS1;GSPT1;PSMA7;PPM1G;LDHA;EIF3J;SRSF2;PGK1;SRSF3;MCM5;MCM6;BUB3;KPNA2;SRSF7;EIF4G2
Hypoxia	20/200	1.33701765696819e-07	9.16812107635328e-07	0	0	4.52046783625731	71.5484014927356	ERRFI1;BTG1;CDKN1B;HSPA5;CXCR4;SLC2A3;NDRG1;PNRC1;JMJD6;FOSL2;ISG20;LDHA;ZFP36;DDIT3;DDIT4;MAFF;PGK1;HMOX1;MYH9;GAPDH
G2-M Checkpoint	20/200	1.33701765696819e-07	9.16812107635328e-07	0	0	4.52046783625731	71.5484014927356	JPT1;SLC38A1;CDKN1B;TGFB1;NUMA1;ODC1;KIF23;GSPT1;LMNB1;SLC7A5;NASP;NCL;BCL3;SRSF2;MCM5;NUP98;MCM6;TOP1;BUB3;KPNA2
Apoptosis	17/161	5.39904484329482e-07	3.23942690597689e-06	0	0	4.7817439562994	69.0095243357306	BTG2;CDKN1B;BIK;PRF1;HMGB2;TAP1;SAT1;ISG20;CCND2;DDIT3;IRF1;TNFSF10;PMAIP1;HMOX1;SQSTM1;SPTAN1;MCL1
Allograft Rejection	19/200	6.08836582965643e-07	3.24712844248343e-06	0	0	4.26152560471702	60.9897439339249	SRGN;TGFB1;CSF1;TRAT1;GPR65;PRF1;TAP1;GZMB;HLA-A;CCND2;CD8A;CCL5;BCL3;CD7;EIF3J;IRF7;CCR5;HLA-DQA1;TLR3
TGF-beta Signaling	9/54	6.40329946155334e-06	3.0735837415456e-05	0	0	8.0082304526749	95.7680027676371	SKI;TGFB1;PMEPA1;ID3;ARID4B;JUNB;THBS1;SKIL;SPTBN1
