p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.8428046999452	0.598	0.223	0	c2	CCR7
0	2.37915521236099	0.455	0.13	0	c2	GPR183
0	1.23259136826226	0.703	0.444	0	c2	IL7R
0	2.48478159830584	0.337	0.081	0	c2	KLF2
0	1.90709640876319	0.356	0.119	0	c2	TCF7
0	1.46065368969381	0.48	0.25	0	c2	MCUB
0	1.02076569978669	0.927	0.746	0	c2	LMNA
0	3.60439708739838	0.206	0.026	0	c2	S1PR1
0	1.48868358021133	0.367	0.188	0	c2	TES
0	1.47211295939952	0.377	0.201	0	c2	CD55
0	1.20204930625325	0.726	0.567	0	c2	ANXA1
0	3.8249003342249	0.159	0.017	0	c2	KLF3
0	0.85185357615385	0.904	0.766	0	c2	TGFB1
0	2.37339792982787	0.15	0.038	0	c2	ITGA5
0	1.31314776774941	0.908	0.815	0	c2	S100A10
0	0.759639246590301	0.851	0.759	0	c2	EMP3
0	0.719435741794978	0.878	0.791	0	c2	LRRFIP1
0	0.713689954754345	0.967	0.924	0	c2	EZR
0	0.649023331062895	0.989	0.948	0	c2	TAGLN2
0	0.789731540595202	0.993	0.975	0	c2	VIM
0	0.436721966143687	0.993	0.984	0	c2	RPL3
0	0.467375878621914	0.996	0.988	0	c2	MT-CO3
0	0.958956967191249	0.997	0.992	0	c2	FTH1
0	0.304375492172573	0.999	0.997	0	c2	RPLP2
0	0.316857213440096	1	0.998	0	c2	RPL13
0	0.347077387943346	1	0.999	0	c2	RPS12
0	0.251481869277114	1	0.999	0	c2	RPL39
0	0.238180944275883	1	0.999	0	c2	RPL30
0	0.302421990397048	1	0.999	0	c2	RPS3
0	0.324769769618738	0.999	0.999	0	c2	RPS14
0	0.333457299024372	1	1	0	c2	EEF1A1
0	0.278313469019142	1	1	0	c2	RPL10
1.44968339925768e-304	0.438770925766404	0.994	0.987	4.86194818443041e-300	c2	MT-CYB
2.90165704876651e-290	0.709423175309293	0.799	0.68	9.73157741015313e-286	c2	ANXA2
4.00656188142938e-289	0.220440040458001	0.999	0.999	1.34372072379379e-284	c2	RPS27
6.80869559461568e-289	0.45518280492259	0.992	0.986	2.28350032852221e-284	c2	MT-ND3
5.7631190623218e-288	0.456818497762539	0.962	0.924	1.93283487112149e-283	c2	CD44
1.42274534809496e-286	0.693818220848035	0.564	0.344	4.77160334844089e-282	c2	GZMK
5.26505184110083e-273	0.304653579718988	0.999	0.998	1.7657930864684e-268	c2	RPS8
8.97071601979123e-271	0.169610543781529	1	1	3.00859873871758e-266	c2	RPL41
1.08472808948655e-256	0.438336033076042	0.963	0.946	3.63796106652e-252	c2	MT-ND1
