# factor-levels: seurat_clusters=c1|c2|c3|c4|c5|c6|c7|c8|c9|c10|c11|c12|c13|c14|c15|c16|c17|c18|c19|c20|c21|c22|c23|c24|c25|c26|c27

p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
3.66527104621177e-82	1.64124382537754	0.186	0.077	1.2292586034785e-77	TIAM2	c16
7.21347896507458e-104	1.34646055887763	0.301	0.144	2.41925657530671e-99	SLAMF7	c16
5.13878994077475e-11	1.33017728904471	0.022	0.009	1.72344737033703e-06	TRBV12-5	c16
7.31607070150427e-09	1.30706610088214	0.028	0.013	0.00024536637918705	E2F7	c16
4.84855664364001e-138	1.28976440612201	0.49	0.281	1.62610892714399e-133	MIR155HG	c16
1.79423146991073e-11	1.11947864712788	0.046	0.024	6.01749350378661e-07	NR1D1	c16
1.09861435607103e-55	1.11401683838946	0.25	0.137	3.68453282739101e-51	CCL3	c16
2.22167452310522e-56	1.10860880304209	0.227	0.118	7.4510520155903e-52	CCL3L1	c16
7.34818228975618e-180	1.05052215517958	0.697	0.471	2.46443337633843e-175	NEU1	c16
3.55709762247391e-127	1.03806408995153	0.629	0.408	1.1929794006253e-122	CCL4	c16
4.83693638446222e-23	1.03679980327908	0.154	0.094	1.62221172462094e-18	CEBPD	c16
1.11644024974383e-12	1.02740996552065	0.093	0.058	3.74431730959085e-08	FGL2	c16
1.65983031825389e-93	0.992990096257145	0.458	0.293	5.56673892135991e-89	AHR	c16
5.17690134220483e-27	0.972213469168173	0.131	0.072	1.73622917214866e-22	LDLR	c16
1.16720833961738e-15	0.96150609906283	0.114	0.072	3.91458332940877e-11	STAMBPL1	c16
1.27778089638241e-185	0.955726875960475	0.769	0.563	4.28542157028733e-181	FAS	c16
6.56564157915271e-43	0.948461589945961	0.282	0.182	2.20198487281624e-38	INPP5F	c16
5.76085324555987e-48	0.892092731109431	0.358	0.242	1.93207496149587e-43	KLRD1	c16
8.68121483532403e-78	0.890166012631722	0.423	0.267	2.91150583147097e-73	ANKRD28	c16
1.06208076906582e-31	0.877263159503906	0.208	0.13	3.56200648329295e-27	INPP4B	c16
3.55269121829576e-37	0.876051007000193	0.295	0.202	1.19150158079203e-32	TICAM1	c16
1.14424784814711e-38	0.851429966364584	0.285	0.187	3.83757843311577e-34	ARL4A	c16
9.95283633376758e-32	0.830644446134412	0.227	0.144	3.33798224961897e-27	AC243829.4	c16
3.18535619876641e-227	0.823257797349767	0.929	0.742	1.06830476194228e-222	MYADM	c16
8.66150002109623e-11	0.803752468890043	0.082	0.051	2.90489387707525e-06	RCAN2	c16
5.14479578664035e-37	0.797631502603298	0.224	0.134	1.72546161092344e-32	CCL4L2	c16
8.39976202684742e-185	0.793489474167806	0.851	0.662	2.81711218856409e-180	PPP1R15A	c16
9.25115008630563e-08	0.787441247912824	0.099	0.071	0.00310265071594518	SDC4	c16
3.01640199635379e-28	0.784280649938471	0.264	0.185	1.01164090153714e-23	CA5B	c16
7.91556371923095e-31	0.782603038174582	0.283	0.196	2.65472176015568e-26	NUSAP1	c16
1.43374836364906e-85	0.781167479467183	0.617	0.466	4.80850526200621e-81	GBP2	c16
4.73606183708753e-22	0.779649193369322	0.2	0.136	1.58838041892242e-17	KLHL21	c16
2.83534857773125e-22	0.777346753260101	0.207	0.142	9.50919205999505e-18	UBE2H	c16
7.41896808426917e-14	0.768458881202538	0.14	0.096	2.48817351610219e-09	EIF2AK3	c16
1.96419694169157e-17	0.767800784406397	0.197	0.141	6.58752370304517e-13	GBP1	c16
1.24484730366142e-117	0.754076024248088	0.687	0.511	4.17496888701966e-113	ITK	c16
2.32305602070835e-21	0.736822490872824	0.229	0.162	7.79106528225167e-17	TNIP3	c16
6.79404278898715e-18	0.71569281700616	0.233	0.175	2.27858607057051e-13	USP12	c16
1.15624499981141e-57	0.713106221077537	0.407	0.277	3.8778144803675e-53	DENND4A	c16
2.38708322525805e-07	0.709594496512168	0.091	0.065	0.00800579972087044	FAM122C	c16
4.56259729989707e-13	0.707986783645219	0.124	0.083	1.53020388243948e-08	IFFO2	c16
6.53816467895878e-12	0.682048024655084	0.157	0.114	2.1927696700292e-07	TNS3	c16
9.87246127065697e-72	0.679808057531287	0.717	0.59	3.31102606095294e-67	FABP5	c16
8.80955571385139e-125	0.652787761465427	0.866	0.709	2.95454879531148e-120	RGCC	c16
3.72099264898026e-08	0.649641598367821	0.116	0.085	0.001247946514615	TNFRSF12A	c16
3.82905869515793e-07	0.643027288136065	0.173	0.143	0.0128418970518207	FAM3C	c16
2.43164176201355e-22	0.63950227786284	0.271	0.2	8.15524014144105e-18	RAB11FIP1	c16
4.14689964530241e-45	0.633802591119303	0.446	0.333	1.39078720304152e-40	THEMIS	c16
1.16273007535827e-21	0.631423380826949	0.282	0.211	3.89956412673658e-17	TUBB2A	c16
1.71778990357502e-90	0.628324757751354	0.79	0.668	5.76112377860991e-86	NFKBIA	c16
6.82677450361436e-11	0.626499739789742	0.169	0.127	2.28956363302218e-06	RASGEF1B	c16
8.32737529764268e-24	0.624492806275369	0.352	0.281	2.7928351273234e-19	ARL3	c16
2.66481752485322e-25	0.61916476808213	0.319	0.244	8.93726501485272e-21	ZBTB43	c16
2.43001939459784e-113	0.617989479107934	0.937	0.859	8.14979904560225e-109	TSC22D3	c16
2.57739453662502e-24	0.614011328008763	0.411	0.328	8.64406579693298e-20	KLRB1	c16
1.0691280418334e-12	0.606410457458901	0.215	0.169	3.58564162670085e-08	PELO	c16
2.53782090508585e-35	0.605029660382076	0.452	0.365	8.51134375147692e-31	AMD1	c16
7.2204214746843e-57	0.603977352992691	0.636	0.535	2.42158495417962e-52	TANK	c16
6.87096107176575e-35	0.603115706223924	0.454	0.361	2.3043829242488e-30	NAMPT	c16
1.02820387438926e-10	0.601138048700249	0.198	0.158	3.44839015392671e-06	RIT1	c16
6.3099001864576e-10	0.600770027520189	0.256	0.215	2.11621432453415e-05	NDFIP2	c16
3.78755732283616e-10	0.599937660895248	0.303	0.269	1.27027097493279e-05	RILPL2	c16
1.05548999283847e-78	0.595744577768761	0.743	0.625	3.53990233798166e-74	TUBA1A	c16
6.03762929091185e-10	0.594318649959921	0.104	0.069	2.02490011158602e-05	TRBV7-9	c16
5.37469033509796e-14	0.5932786822952	0.184	0.134	1.80256364458515e-09	LAX1	c16
1.81786038041451e-38	0.592732043444531	0.458	0.357	6.0967401438342e-34	BTG3	c16
1.51861220583153e-16	0.588689530975654	0.265	0.204	5.09312161591779e-12	BBC3	c16
7.63503235030809e-12	0.588020684376735	0.221	0.176	2.56063714964633e-07	RFX1	c16
1.49673045133218e-10	0.585861752561692	0.191	0.15	5.01973458767785e-06	DYRK1B	c16
1.00263567057929e-24	0.584739845378363	0.391	0.321	3.36263951198881e-20	RRAGC	c16
5.82282442496672e-63	0.57853160830898	0.652	0.544	1.95285885564534e-58	GLUD1	c16
9.92676544330964e-13	0.57342035511234	0.222	0.175	3.32923859437719e-08	SGMS1	c16
1.24175728875181e-15	0.572857106870387	0.329	0.272	4.16460559501582e-11	MSC	c16
9.13485202323963e-07	0.572411705390422	0.157	0.127	0.0306364667155411	B4GALT5	c16
5.24462996482284e-08	0.571631668021504	0.192	0.158	0.00175894399760228	MDFIC	c16
1.69350679928043e-16	0.56629258299787	0.192	0.137	5.6796831034267e-12	NPC1	c16
1.62878249993134e-10	0.566010684723444	0.238	0.198	5.46261074826974e-06	ST8SIA4	c16
4.43067341377774e-35	0.562147910163947	0.469	0.378	1.48595924951278e-30	PTPN1	c16
4.28492877223157e-75	0.555721015064243	0.803	0.704	1.43707941163103e-70	RAP1B	c16
1.41745805222032e-11	0.554254389328285	0.222	0.175	4.75387081553652e-07	ETV7	c16
2.43702525194373e-14	0.552293797083284	0.286	0.235	8.17329528996889e-10	NCOA7	c16
3.00758493381629e-08	0.552242217545455	0.162	0.129	0.00100868383510331	HMGCS1	c16
4.42565003775902e-11	0.549701329806645	0.236	0.193	1.48427450966362e-06	CCDC6	c16
2.70065660214963e-91	0.548011879533523	0.758	0.544	9.05746211228944e-87	GZMH	c16
1.77531915655394e-21	0.546467275289655	0.377	0.311	5.95406538725059e-17	TUBA1C	c16
2.7619188484909e-39	0.541377601538934	0.563	0.476	9.26292343406879e-35	MAPRE2	c16
5.37908882808589e-26	0.537997942651504	0.407	0.335	1.80403881116345e-21	MIER1	c16
1.89211272981572e-48	0.533965905427764	0.622	0.517	6.34576767325598e-44	HNRNPLL	c16
2.97225908403119e-11	0.533089147304192	0.21	0.165	9.9683625160238e-07	IER5	c16
1.58993692999972e-97	0.532310665790352	0.933	0.861	5.33233047583305e-93	SQSTM1	c16
1.54183097373774e-29	0.528971108443925	0.428	0.34	5.17099271972162e-25	HSPB1	c16
2.18689064386427e-40	0.527661261885555	0.511	0.408	7.33439384139197e-36	ZC3H12A	c16
2.0382435978757e-19	0.524397713996024	0.322	0.259	6.83586137855551e-15	CREBRF	c16
4.61995452767231e-07	0.523498333401087	0.21	0.18	0.0154944034949074	GABPB1	c16
2.26903441733432e-08	0.521434350961766	0.219	0.184	0.000760988762885585	MED31	c16
5.90576319376474e-121	0.52017038077749	0.937	0.851	1.98067485992482e-116	ADGRE5	c16
1.76253381033671e-45	0.518728628540417	0.647	0.546	5.91118589310725e-41	TRAT1	c16
