Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Apoptosis	35/142	2.36819561397296e-10	6.82040336824213e-08	4.1007141537501	90.8870910028389	ERN1;TUBA4A;FAS;TNF;ACTB;BCL2L11;GADD45B;GADD45A;GADD45G;TNFRSF10B;NFKB1;PIK3R1;BIRC2;ATF4;BIRC3;ACTG1;FASLG;PMAIP1;JUN;CFLAR;EIF2AK3;NFKBIA;ATM;BCL2;CYCS;BCL2A1;ITPR2;CASP8;CASP3;CTSD;MCL1;FOS;DAB2IP;DDIT3;TUBA1A	1	KEGG_2021_Human
Th17 cell differentiation	28/107	3.45587856063284e-09	4.97646512731129e-07	4.42893701801693	86.2898175461891	IL23A;IL6ST;IL21R;AHR;TBX21;NFKB1;IL23R;GATA3;HIF1A;RORA;PLCG1;HSP90AA1;JUN;TGFBR2;IL2;NFKBIB;NFKBIA;IRF4;IFNG;HLA-DQB1;RARA;NFKBIE;HLA-DQA1;FOS;ZAP70;IL21;HSP90AB1;HLA-DPA1	2	KEGG_2021_Human
Lipid and atherosclerosis	41/215	2.59791392644786e-08	2.49399736938994e-06	2.95532110741344	51.6175555858664	HSPA1A;CALM1;HSPA1B;PIK3R1;ATF4;ICAM1;PLCG1;JUN;FOS;PPARG;PLCB2;ERN1;FAS;TNF;TANK;NLRP3;LDLR;TNFRSF10B;NFKB1;FASLG;MAP2K6;HSP90AA1;HSPA6;HSPA5;HSPA8;HSPA2;EIF2AK3;HSPA4;NFKBIA;BCL2;CYCS;NFE2L2;CCL3L1;CASP8;CASP3;DDIT3;CAMK2D;HSP90AB1;HSPD1;CCL5;CCL3	3	KEGG_2021_Human
TNF signaling pathway	27/112	4.33743416313491e-08	3.12295259745713e-06	3.96531206380857	67.2255127289626	FAS;ATF2;TNF;MAP3K8;NFKB1;PIK3R1;TRAF5;BIRC2;ATF4;BIRC3;ICAM1;JUNB;MAP2K6;JUN;CCL20;CFLAR;IRF1;NFKBIA;IL18R1;TNFAIP3;SOCS3;CASP8;CASP3;FOS;DAB2IP;CEBPB;CCL5	4	KEGG_2021_Human
Legionellosis	18/57	9.57218508239276e-08	5.51357860745823e-06	5.74092888243832	92.7838548577954	HSPA6;HSPA8;HSPA2;CLK4;CLK1;NFKBIA;HSPA1A;CYCS;HSPA1B;RAB1A;SAR1A;HBS1L;TNF;CASP8;CASP3;NFKB1;ITGB2;HSPD1	5	KEGG_2021_Human
Spliceosome	31/150	1.99094527952839e-07	9.55653734173629e-06	3.25479722820467	50.2198486239953	CRNKL1;WBP11;DDX39B;HSPA1A;SRSF3;HNRNPC;SRSF5;SRSF6;SRSF7;HSPA1B;SRSF2;PRPF38B;BUD31;FUS;HSPA6;HSPA8;CDC5L;HSPA2;SLU7;RBM25;RBM22;RBM8A;BCAS2;SNRPA1;RBMX;SF3A1;EIF4A3;TRA2A;TRA2B;SRSF10;SMNDC1	6	KEGG_2021_Human
Transcriptional misregulation in cancer	35/192	8.14911523485515e-07	3.1013816141928e-05	2.78715607483534	39.0764473877694	RUNX2;CCNT2;CCNT1;FOXO1;MYC;GADD45B;GADD45A;GADD45G;NFKB1;NR4A3;BIRC2;BIRC3;MDM2;JMJD1C;DUSP6;FUS;NFKBIZ;ETV1;MLF1;TGFBR2;SUPT3H;BCL6;ID2;ATM;REL;RARA;BCL2A1;FUT8;KDM6A;CDKN2C;DDIT3;PPARG;CEBPB;CDKN1B;CDKN1A	7	KEGG_2021_Human
Inflammatory bowel disease	18/65	8.61494892831334e-07	3.1013816141928e-05	4.76168492286517	66.4950096042058	JUN;IL2;IL23A;IFNG;HLA-DQB1;IL18R1;IL21R;TNF;TBX21;IL12RB2;HLA-DQA1;NFKB1;IL21;IL23R;GATA3;RORA;IL18RAP;HLA-DPA1	8	KEGG_2021_Human
p53 signaling pathway	19/73	1.21973795385552e-06	3.90316145233767e-05	4.37596463624785	59.5869613304158	FAS;ATM;BCL2;CDK1;CYCS;RCHY1;CASP8;CASP3;GADD45B;GADD45A;GADD45G;TNFRSF10B;PPM1D;CCNE2;MDM4;MDM2;CDKN1A;SESN2;PMAIP1	9	KEGG_2021_Human
NF-kappa B signaling pathway	23/104	2.14610574003733e-06	6.1807845313075e-05	3.53584754463727	46.149371724323	TNF;CARD11;EDARADD;GADD45B;GADD45A;GADD45G;NFKB1;TRAF5;BIRC2;BIRC3;CCL4L2;BCL10;ICAM1;PLCG1;CFLAR;NFKBIA;ATM;BCL2;BCL2A1;TNFAIP3;ZAP70;MALT1;CCL4	10	KEGG_2021_Human
