Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Epstein-Barr virus infection	40/202	3.66526631042216e-12	6.51533522070022e-10	4.19708193041526	110.518065545537	ENTPD1;RUNX3;PSMC4;BAX;PSMC1;PSMD4;HLA-DRB5;HLA-A;HLA-B;PIK3R1;HLA-DRB1;PLCG2;HLA-DQB1;CALR;CD3G;CD3E;CD3D;HLA-DQA2;HLA-DQA1;STAT3;HLA-DPB1;CDKN1B;HLA-DPA1;JAK3;HLA-DMA;JAK1;TAP1;CCND2;MAP2K3;ISG15;MYD88;OAS1;OAS2;HLA-DRA;BCL2;CD247;PSMD13;PIK3R3;ITGAL;BAK1	1	KEGG_2021_Human
Antigen processing and presentation	24/78	4.44732779569981e-12	6.51533522070022e-10	7.48944643568299	195.764526077649	CTSB;CD74;KLRC3;TAP1;HLA-DQB1;HLA-DRA;CALR;KIR2DL4;CTSS;HLA-DQA2;HLA-DQA1;HLA-DRB5;KIR3DL1;HLA-A;KIR3DL2;HLA-B;CD8B;CD8A;CANX;HLA-DPB1;HLA-DRB1;HLA-DPA1;KLRC2;HLA-DMA	2	KEGG_2021_Human
Th17 cell differentiation	26/107	2.070589341465e-10	1.54355576510458e-08	5.41097590708602	120.654036318685	FOXP3;IL21R;RXRA;STAT5B;HLA-DRB5;PRKCQ;HLA-DRB1;STAT5A;NFATC3;HLA-DQB1;HLA-DRA;CD247;LAT;CD3G;CD3E;CD3D;HLA-DQA2;HLA-DQA1;STAT3;LCK;IL2RB;HLA-DPB1;HLA-DPA1;JAK3;HLA-DMA;JAK1	3	KEGG_2021_Human
Th1 and Th2 cell differentiation	24/92	2.10724336533049e-10	1.54355576510458e-08	5.94307400379507	132.41448382362	NFATC3;RUNX3;HLA-DQB1;HLA-DRA;CD247;LAT;CD3G;CD3E;CD3D;HLA-DQA2;HLA-DQA1;STAT5B;HLA-DRB5;MAF;LCK;IL2RB;HLA-DPB1;PRKCQ;HLA-DRB1;HLA-DPA1;JAK3;HLA-DMA;JAK1;STAT5A	4	KEGG_2021_Human
Graft-versus-host disease	16/42	4.56257422276551e-10	2.67366849454059e-08	10.3115247741582	221.779903041604	HLA-DRB5;GZMB;KIR3DL1;HLA-A;KIR3DL2;HLA-B;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1;HLA-DMA;HLA-DQA2;HLA-DQA1	5	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	38/219	7.19727396903297e-10	3.5146687882111e-08	3.55858258715946	74.9158093983096	CDC16;BAX;CREB3L2;STAT5B;HLA-DRB5;HLA-A;HLA-B;PIK3R1;HLA-DRB1;ELK1;STAT5A;NFATC3;HLA-DQB1;CALR;CD3G;CD3E;CD3D;HLA-DQA2;HLA-DQA1;CDKN2C;CDKN2A;CANX;HLA-DPB1;HLA-DPA1;TSPO;JAK3;HLA-DMA;JAK1;CCND2;ETS1;HLA-DRA;PIK3R3;LCK;IL2RB;LTA;ITGB2;ITGAL;BUB3	6	KEGG_2021_Human
Type I diabetes mellitus	15/43	6.65454142723367e-09	2.78540091168495e-07	8.96761904761905	168.842029165778	HLA-DRB5;GZMB;HLA-A;HLA-B;HLA-DQB1;HLA-DRA;HLA-DPB1;LTA;HLA-DRB1;PRF1;FASLG;HLA-DPA1;HLA-DMA;HLA-DQA2;HLA-DQA1	7	KEGG_2021_Human
Allograft rejection	14/38	9.40211545343323e-09	3.38789796763575e-07	9.75814091178212	180.353191493551	HLA-DRB5;GZMB;HLA-A;HLA-B;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1;HLA-DMA;HLA-DQA2;HLA-DQA1	8	KEGG_2021_Human
Influenza A	31/172	1.0406512528574e-08	3.38789796763575e-07	3.7110232846664	68.2117030476491	MX1;MX2;TICAM1;NUP98;BAX;KPNA2;HLA-DRB5;MYD88;PIK3R1;HLA-DRB1;FASLG;TNFSF10;OAS1;OAS2;HLA-DQB1;HLA-DRA;PIK3R3;CASP1;HLA-DQA2;HLA-DQA1;RAB11B;HNRNPUL1;HLA-DPB1;RNASEL;IFIH1;CCL5;HLA-DPA1;TRIM25;BAK1;HLA-DMA;JAK1	9	KEGG_2021_Human
Cell adhesion molecules	27/148	7.04986943344113e-08	2.06561174399825e-06	3.75690004677998	61.8673963823953	CADM1;VCAM1;L1CAM;CD6;PDCD1;HLA-DRB5;HLA-A;HLA-B;CD8B;CD8A;HLA-DRB1;ALCAM;ITGA4;PTPRF;HLA-DQB1;HLA-DRA;GLG1;SPN;CTLA4;HLA-DQA2;HLA-DQA1;HLA-DPB1;ITGB2;SELPLG;ITGAL;HLA-DPA1;HLA-DMA	10	KEGG_2021_Human
