Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	55/158	4.08982056111482e-63	9.36568908495294e-61	48.0680502360381	6905.18498167151	RPS8;RPL21;RPS9;RPS6;FAU;RPL28;RPL27;RPL11;RPL10;RPL13;RPL36AL;RPL14;RPS5;RPS2;RPS3;RPL19;RPL41;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL3;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;MRPL14;RPL8;RPS16;RPS18;RPL36;RPL39;RPL38;RPS12;RPS14;RPS13;RPL13A;RPS3A;MRPS6;RPL37A;RPL36A;RPS27A;RPL35A;RPL23A;RPLP0;RPLP2;RPLP1;RPL10A	1	KEGG_2021_Human
Coronavirus disease	55/232	1.16114781983037e-52	1.32951425370578e-50	27.8663245736796	3332.39486498735	RPL21;RPL28;RPL27;RPL11;RPL10;RPL13;RPL36AL;RPL14;RPL19;RPL41;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL3;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL8;RPS16;RPS18;RPL36;RPL39;RPL38;RPS12;RPS14;RPS13;RPS27A;RPLP0;RPLP2;RPLP1;RPS8;RPS9;RPS6;FAU;RELA;RPS5;RPS2;RPS3;NFKB1;RPL13A;RPS3A;RPL37A;RPL36A;RPL35A;RPL23A;RPL10A	2	KEGG_2021_Human
Salmonella infection	18/249	1.04035550550884e-08	7.94138035871745e-07	5.95752482811306	109.505968384502	AHNAK;ARPC5L;MYL12B;S100A10;SKP1;RHOA;ANXA2;RHOB;TUBB4B;TUBA1A;TUBA1C;TUBA1B;RELA;RPS3;NFKB1;TCF7;CDC42;CYTH2	3	KEGG_2021_Human
Shigellosis	17/246	5.21386918681198e-08	2.98494010944986e-06	5.65410070960699	94.8156418939666	TIFA;ARPC5L;MYL12B;SKP1;RHOA;RPS27A;CD44;RELA;CAST;NFKB1;ITGA5;TNIP1;ILK;CDC42;VDAC1;BNIP3;CYTH2	4	KEGG_2021_Human
Pathogenic Escherichia coli infection	14/197	5.72040107621598e-07	2.61994369290692e-05	5.77285482203515	82.9793427048628	ARPC5L;EZR;RHOA;TMED10;TUBB4B;TUBA1A;TUBA1C;TUBA1B;FAS;RELA;RPS3;NFKB1;CDC42;CYTH2	5	KEGG_2021_Human
Tight junction	11/169	2.15737375066995e-05	0.000823397648172366	5.19999516861532	55.8689240552706	ARPC5L;MYL12B;JAM3;PRKCI;EZR;RHOA;CDC42;YBX3;TUBA1A;TUBA1C;TUBA1B	6	KEGG_2021_Human
Chemokine signaling pathway	11/192	6.941615883709e-05	0.0022709000533848	4.53388722533845	43.4137423942775	RELA;GNG5;NFKB1;GNB2;RHOA;XCL1;ITK;CCR7;CCR6;CDC42;KRAS	7	KEGG_2021_Human
Proteoglycans in cancer	11/205	0.000124474864785785	0.00347228755938282	4.22725663020382	38.008983806037	EZR;RHOA;IQGAP1;CD44;RPS6;FAS;DDX5;ITGA5;EIF4B;CDC42;KRAS	8	KEGG_2021_Human
Pathways in cancer	19/531	0.000136465449932076	0.00347228755938282	2.80730960875984	24.9834808683263	GNG5;STAT6;RARA;TPM3;CDH1;NFKB1;RALGDS;CDC42;CALM2;FLT3LG;MGST3;SKP1;RHOA;FAS;RELA;GNB2;TCF7;IL7R;KRAS	9	KEGG_2021_Human
Parkinson disease	12/249	0.000170212342102401	0.00373968126677882	3.78097870895776	32.8130869645286	CALM2;XBP1;DUSP1;RPS27A;TUBB4B;PSMA7;TUBA1A;TUBA1C;TUBA1B;NDUFV2;NDUFC1;VDAC1	10	KEGG_2021_Human
Alzheimer disease	15/369	0.000179635344692432	0.00373968126677882	3.18174352910261	27.4412067757009	CALM2;XBP1;PPP3CC;TUBB4B;PSMA7;TUBA1A;TUBA1C;TUBA1B;FAS;RELA;NDUFV2;NFKB1;NDUFC1;KRAS;VDAC1	11	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	10/193	0.000332928318309128	0.0063533820743992	4.06075339192587	32.5168212556865	CALM2;GNG5;PPP3CC;RPS27A;FAS;RELA;NFKB1;GNB2;TCF7;KRAS	12	KEGG_2021_Human
PI3K-Akt signaling pathway	14/354	0.000387376200627834	0.0068237807649057	3.08219395866455	24.2140678567101	GNG5;FLT3LG;RPS6;RELA;NFKB1;GNB2;IL7R;ITGA5;PPP2R5C;EIF4B;YWHAQ;YWHAH;YWHAZ;KRAS	13	KEGG_2021_Human
C-type lectin receptor signaling pathway	7/104	0.000562812820761191	0.00859227573028751	5.32555615843733	39.8488118762577	CALM2;RELA;PLK3;NFKB1;RHOA;PPP3CC;KRAS	14	KEGG_2021_Human
T cell receptor signaling pathway	7/104	0.000562812820761191	0.00859227573028751	5.32555615843733	39.8488118762577	RELA;NFKB1;RHOA;ITK;PPP3CC;CDC42;KRAS	14	KEGG_2021_Human
Bacterial invasion of epithelial cells	6/77	0.00064517134292461	0.00883569910798558	6.22123753758506	45.701177533732	RHOA;ITGA5;ILK;ARPC5L;CDH1;CDC42	16	KEGG_2021_Human
Th17 cell differentiation	7/107	0.000667378661758228	0.00883569910798558	5.165	37.7672700608748	RELA;AHR;IL27RA;STAT6;NFKB1;RARA;PPP3CC	17	KEGG_2021_Human
Human immunodeficiency virus 1 infection	10/212	0.000694509100191006	0.00883569910798558	3.67522493694236	26.7273577605278	CALM2;GNG5;APOBEC3G;SKP1;PPP3CC;FAS;RELA;NFKB1;GNB2;KRAS	18	KEGG_2021_Human
Apoptosis	8/142	0.000755176995141404	0.00910187009933587	4.41408054069276	31.7308757735229	FAS;RELA;LMNA;NFKB1;KRAS;TUBA1A;TUBA1C;TUBA1B	19	KEGG_2021_Human
Pathways of neurodegeneration	16/475	0.000874621492328508	0.0100144160871614	2.61342963471597	18.4030380166014	RPS27A;TUBB4B;PSMA7;TUBA1A;TUBA1C;TUBA1B;NFKB1;NDUFC1;CALM2;XBP1;PPP3CC;FAS;RELA;NDUFV2;KRAS;VDAC1	20	KEGG_2021_Human
Leukocyte transendothelial migration	7/114	0.000971584678767527	0.0105948995922745	4.82538121003443	33.4716530721304	MYL12B;JAM3;EZR;CD99;RHOA;ITK;CDC42	21	KEGG_2021_Human
Neurotrophin signaling pathway	7/119	0.00124883643014453	0.012999251931959	4.60878759398496	30.8122477161144	CALM2;RELA;NFKB1;RHOA;CDC42;KRAS;ARHGDIA	22	KEGG_2021_Human
Ras signaling pathway	10/232	0.00137599048589102	0.0137000791856106	3.34069811256123	22.0104616272267	CALM2;GNG5;FLT3LG;RHOA;RELA;NFKB1;GNB2;RALGDS;CDC42;KRAS	23	KEGG_2021_Human
Thyroid cancer	4/37	0.00157360514821668	0.0150148157892342	8.87416920130675	57.2773136256187	TPM3;TCF7;KRAS;CDH1	24	KEGG_2021_Human
Viral carcinogenesis	9/203	0.00195186341589251	0.0174975038219463	3.43246251171509	21.4150332618826	RHOA;RELA;NFKB1;YWHAQ;YWHAH;YWHAZ;CDC42;PKM;KRAS	25	KEGG_2021_Human
Oocyte meiosis	7/129	0.00198661615445678	0.0174975038219463	4.22886108714409	26.3091086837069	CALM2;SKP1;PPP2R5C;PPP3CC;YWHAQ;YWHAH;YWHAZ	26	KEGG_2021_Human
Acute myeloid leukemia	5/67	0.00221340363261152	0.0187729419210385	5.91748916706789	36.1749358664836	RARA;RELA;NFKB1;TCF7;KRAS	27	KEGG_2021_Human
Mitophagy	5/68	0.00236289099333793	0.0193250727669423	5.82326462923478	35.2183440318348	TOMM7;RELA;RPS27A;KRAS;BNIP3	28	KEGG_2021_Human
