Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Th17 cell differentiation	33/107	8.97859869258896e-12	2.58583642346562e-09	5.11942588761911	130.218624517835	IL23A;IL6ST;IL21R;AHR;TBX21;NFKB1;IL23R;GATA3;HIF1A;RORA;PLCG1;HSP90AA1;JUN;NFATC1;TGFBR2;IL2;NFKBIB;NFKBIA;IRF4;IFNG;HLA-DQB1;HLA-DRA;RARA;NFKBIE;CD3E;HLA-DQA2;HLA-DQA1;IFNGR1;FOS;ZAP70;IL21;HSP90AB1;HLA-DPA1	1	KEGG_2021_Human
Apoptosis	36/142	5.09650627528471e-10	7.33896903640998e-08	3.89936316307532	83.435826521215	ERN1;TUBA4A;FAS;TNF;ACTB;BCL2L11;GADD45B;GADD45A;GADD45G;TNFRSF10B;NFKB1;PIK3R1;BIRC2;ATF4;BIRC3;ACTG1;FASLG;PMAIP1;JUN;CFLAR;EIF2AK3;NFKBIA;ATM;BCL2;CYCS;BCL2A1;ITPR2;CASP8;CASP3;CTSD;MCL1;CTSC;FOS;DAB2IP;DDIT3;TUBA1A	2	KEGG_2021_Human
Lipid and atherosclerosis	45/215	3.0844002898461e-09	2.96102427825225e-07	3.04579088272477	59.6880855251902	HSPA1A;CALM1;HSPA1B;PIK3R1;ATF4;ICAM1;PLCG1;JUN;NFATC1;RAP1B;FOS;PPARG;PLCB2;ERN1;FAS;TNF;TANK;NLRP3;LDLR;TNFRSF10B;NFKB1;FASLG;MAP2K6;HSP90AA1;HSPA6;HSPA5;HSPA8;HSPA2;EIF2AK3;HSPA4;IRAK4;NFKBIA;BCL2;CYCS;IRF7;NFE2L2;CCL3L1;CASP8;CASP3;DDIT3;CAMK2D;HSP90AB1;HSPD1;CCL5;CCL3	3	KEGG_2021_Human
TNF signaling pathway	29/112	1.44079849993601e-08	1.03737491995392e-06	3.99905001734095	72.2047806848166	FAS;ATF2;TNF;MAP3K8;NFKB1;PIK3R1;TRAF5;BIRC2;ATF4;BIRC3;ICAM1;BAG4;JUNB;MAP2K6;JUN;CCL20;CFLAR;IRF1;NFKBIA;IL18R1;TNFAIP3;SOCS3;CASP8;CASP3;FOS;DAB2IP;LTA;CEBPB;CCL5	4	KEGG_2021_Human
Inflammatory bowel disease	21/65	2.13050331751924e-08	1.22716991089108e-06	5.44703102003849	96.2181125664659	JUN;NFATC1;IL2;IL23A;IFNG;HLA-DQB1;HLA-DRA;IL18R1;IL21R;TNF;TBX21;HLA-DQA2;HLA-DQA1;IFNGR1;NFKB1;IL21;IL23R;GATA3;RORA;IL18RAP;HLA-DPA1	5	KEGG_2021_Human
Spliceosome	34/150	3.2653605965568e-08	1.56737308634727e-06	3.35918999069204	57.9034010467715	CRNKL1;WBP11;HSPA1A;SRSF3;HNRNPC;SRSF5;SRSF6;SRSF7;HSPA1B;SF3B5;SRSF1;SRSF2;PRPF38B;BUD31;FUS;HSPA6;HSPA8;CDC5L;HSPA2;PRPF18;SYF2;SLU7;RBM25;RBM22;RBM8A;BCAS2;SNRPA1;RBMX;SF3A1;EIF4A3;TRA2A;TRA2B;SRSF10;SMNDC1	6	KEGG_2021_Human
Toxoplasmosis	27/112	2.20889636172378e-07	9.08803074537784e-06	3.63070588235294	55.6427556701662	HSPA1A;HSPA1B;TNF;LDLR;NFKB1;BIRC2;BIRC3;MAP2K6;HSPA6;HSPA8;IL10RA;HSPA2;IRAK4;NFKBIB;NFKBIA;IFNG;HLA-DQB1;HLA-DRA;BCL2;CYCS;CASP8;SOCS1;CASP3;HLA-DQA2;HLA-DQA1;IFNGR1;HLA-DPA1	7	KEGG_2021_Human
Legionellosis	18/57	3.17724869150095e-07	1.03092913995761e-05	5.25907156858058	78.6866496400737	HSPA6;HSPA8;HSPA2;CLK4;CLK1;NFKBIA;HSPA1A;CYCS;HSPA1B;RAB1A;SAR1A;HBS1L;TNF;CASP8;CASP3;NFKB1;ITGB2;HSPD1	8	KEGG_2021_Human
Epstein-Barr virus infection	39/202	3.22165356236753e-07	1.03092913995761e-05	2.74369890745005	41.013362462658	RUNX3;MYC;GADD45B;GADD45A;GADD45G;HLA-E;PIK3R1;ICAM1;JUN;HLA-DQB1;CD3E;HLA-DQA2;HLA-DQA1;CCNE2;CDKN1B;CDKN1A;HLA-DPA1;SAP30;FAS;TNF;BCL2L11;CIR1;ISG15;NFKB1;TRAF5;MDM2;MAP2K6;IRAK4;NFKBIB;NFKBIA;HLA-DRA;BCL2;CYCS;IRF7;NFKBIE;PSMD12;TNFAIP3;CASP8;CASP3	9	KEGG_2021_Human
Measles	30/139	6.34893288862262e-07	1.70249481877193e-05	3.14764495355397	44.9162919760774	FAS;HSPA1A;HSPA1B;SLAMF1;CBLB;RCHY1;NFKB1;PIK3R1;FASLG;JUN;HSPA6;HSPA8;HSPA2;EIF2AK3;IRAK4;IL2;NFKBIB;NFKBIA;BCL2;CD28;CYCS;IRF7;TNFAIP3;CD3E;CASP8;CASP3;FOS;CCNE2;RAB9A;CDKN1B	10	KEGG_2021_Human
